PlanetNaturalId,HasLocalMarket,HasChamberOfCommerce,HasWarehouse,HasAdministrationCenter,HasShipyard,Gravity,Temperature,Pressure,Fertility,Surface
EW-238d,False,False,False,False,False,1.0240745544433594,-35.218711853027344,31.84008026123047,-1,True
EE-233a,False,False,False,False,False,1.4765141010284424,83.40387725830078,1.1764510869979858,-1,True
AU-322e,False,False,False,False,False,0.6613740921020508,-153.67767333984375,0.820236086845398,-1,False
EW-652d,False,False,False,False,False,1.3007475137710571,-155.15623474121094,59.573333740234375,-1,True
AM-001d,False,False,False,False,False,1.0253641605377197,-210.16036987304688,38.430397033691406,-1,True
XU-112a,False,False,False,False,False,0.8027437329292297,-126.3866958618164,0.16827476024627686,-1,True
WU-504c,False,False,False,False,False,1.4776540994644165,-174.63522338867188,41.620548248291016,-1,True
EY-430d,False,False,False,False,False,0.5376484394073486,19.375354766845703,0.7191700339317322,-1,False
OS-898b,False,False,False,False,False,0.8791052103042603,-204.52789306640625,0.0013135683257132769,-1,True
EX-389e,False,False,False,False,False,0.6609417200088501,-68.09911346435547,6.6277689933776855,-1,True
OS-476f,False,False,False,False,False,0.5717448592185974,-231.2191619873047,1.5396015644073486,-1,False
WC-803h,False,False,False,False,False,1.134171724319458,-205.81234741210938,1.7863956689834595,-1,False
OP-630a,False,False,False,False,False,0.6689642667770386,187.09796142578125,0.009114779531955719,-1,True
AM-001e,False,False,False,False,False,1.684361219406128,-230.4390869140625,21.353357315063477,-1,True
OE-462a,False,False,False,False,False,1.076650857925415,127.20077514648438,30.94347381591797,-1,True
KI-448b,True,True,True,True,False,0.6133816242218018,27.489871978759766,1.109192967414856,-1,False
OE-462h,False,False,False,False,False,1.2852725982666016,-221.27886962890625,0.6851983070373535,-1,False
LG-150c,False,False,False,False,False,1.23318350315094,-171.69728088378906,0.45867833495140076,-1,True
EZ-176e,False,False,False,False,False,1.7376619577407837,-170.5854949951172,154.39871215820312,-1,True
HP-937b,False,False,False,False,False,1.3748970031738281,147.849365234375,99.65573120117188,-1,True
EY-847c,True,True,True,True,False,0.41918832063674927,-24.308658599853516,0.01083118375390768,-1,True
EX-326a,False,False,False,False,False,1.2146482467651367,-122.05584716796875,24.18726348876953,-1,True
WU-013e,False,False,False,False,False,1.027896761894226,-82.77267456054688,3.5479793548583984,-1,True
EW-604b,False,False,False,False,False,0.2846567928791046,-147.9449005126953,0.003200419247150421,-1,True
OS-476b,False,False,False,False,False,0.5656471848487854,-46.32669448852539,0.0666598454117775,-1,True
OT-627e,False,False,False,False,False,0.7084881067276001,-187.29994201660156,1.3377386331558228,-1,False
YA-646b,False,True,True,True,False,0.9254095554351807,147.14080810546875,0.40845081210136414,-1,True
OE-462d,False,False,False,False,False,0.6004124879837036,-135.49432373046875,6.820188522338867,-1,True
EW-238b,False,False,False,False,False,1.0548676252365112,214.5749969482422,9.119316101074219,-1,True
SO-245f,False,False,False,False,False,1.5119563341140747,-195.33628845214844,0.8153403401374817,-1,False
WC-803g,False,False,False,False,False,2.352708101272583,-179.75369262695312,0.5379634499549866,-1,False
SL-620f,False,False,False,False,False,2.092939853668213,-149.61093139648438,1.3644212484359741,-1,False
WU-882d,False,False,False,False,False,0.7828400135040283,-54.792301177978516,0.06241442635655403,-1,True
XG-751c,False,False,False,False,False,0.9924094080924988,-95.2562484741211,0.4714597761631012,-1,True
AM-001f,False,False,False,False,False,1.5559980869293213,-201.1362762451172,1.3179004192352295,-1,False
FK-317b,False,True,False,True,False,0.8986338376998901,-13.128460884094238,65.51483917236328,-1,True
XG-287d,False,False,False,False,False,0.40266335010528564,-95.42195892333984,0.6065760850906372,-1,False
RC-659e,False,False,False,False,False,0.8349016904830933,-194.44436645507812,0.5485427975654602,-1,False
LG-298d,False,False,False,False,False,1.1330760717391968,-224.34848022460938,36.37119674682617,-1,True
RC-659d,False,False,False,False,False,0.6389990448951721,-220.02508544921875,0.06827379018068314,-1,True
JS-952d,False,False,False,False,False,0.5747901797294617,-32.13908767700195,5.106785774230957,-1,True
SO-014c,False,True,False,True,False,0.882938802242279,-188.15756225585938,0.46722614765167236,-1,True
UB-402e,True,True,True,True,False,0.2516070604324341,-21.805627822875977,0.1429750919342041,-1,True
EW-604c,False,False,False,False,False,0.4316596984863281,-146.43260192871094,0.06083633750677109,-1,True
OF-375f,False,False,False,False,False,0.8655016422271729,-111.4680404663086,0.9645178914070129,-1,False
WU-504b,False,False,False,False,False,0.8932892084121704,-169.24440002441406,5.719188213348389,-1,True
SO-245e,False,False,False,False,False,0.7644340991973877,-211.897216796875,0.7438476085662842,-1,False
OT-823d,False,False,False,False,False,0.3438873887062073,-102.96625518798828,0.1371147185564041,-1,True
AM-001g,False,False,False,False,False,1.7056918144226074,-243.86724853515625,0.7117598056793213,-1,False
EX-740f,False,False,False,False,False,1.408959984779358,-192.9709014892578,0.6710477471351624,-1,False
SO-122j,False,False,False,False,False,0.6592665910720825,-253.95053100585938,3.515451192855835,-1,True
WU-013a,False,False,False,False,False,0.6074445843696594,276.4483337402344,0.014326084405183792,-1,True
HY-608e,False,False,False,False,False,0.7984515428543091,-157.14857482910156,1.1017764806747437,-1,False
UI-973b,False,False,False,False,False,0.6560713052749634,251.87738037109375,0.1140671819448471,-1,True
UI-550b,False,False,False,False,False,0.8600327372550964,-51.62003707885742,2.1071250438690186,-1,True
XG-287c,False,False,False,False,False,0.9118587374687195,-89.05333709716797,6.562534332275391,-1,True
XU-112b,False,False,False,False,False,0.3105524778366089,-131.04110717773438,0.03328583762049675,-1,True
CB-282a,False,True,True,True,False,0.42529425024986267,36.09059143066406,0.14131812751293182,-1,True
WU-974d,False,False,False,False,False,0.6784382462501526,3.571403980255127,13.362227439880371,-1,True
OP-630c,False,False,False,False,False,1.1515491008758545,-52.63137435913086,1.1209242343902588,-1,True
JS-952b,False,False,False,False,False,1.0961514711380005,91.35901641845703,4.190206050872803,-1,True
LG-298e,False,False,False,False,False,0.9672635197639465,-209.84426879882812,0.8557009696960449,-1,False
EX-740e,False,False,False,False,False,1.8486638069152832,-173.73214721679688,850.6736450195312,-1,True
EW-652b,False,False,False,False,False,0.6794240474700928,44.4962043762207,3.038923978805542,-1,True
OE-462e,False,False,False,False,False,1.1939918994903564,-215.1569061279297,7.676455497741699,-1,True
WC-803f,False,False,False,False,False,1.8416944742202759,-183.65431213378906,1.227494239807129,-1,False
XD-436b,False,False,False,False,False,0.9015017151832581,51.24850082397461,0.044357504695653915,-1,True
EW-369a,False,False,False,False,False,0.7153722047805786,595.7477416992188,33.83893585205078,-1,True
SL-620b,False,False,False,False,False,0.926166296005249,98.75431060791016,14.51492977142334,-1,True
WU-974a,False,False,False,False,False,1.2713627815246582,416.3371276855469,11.954864501953125,-1,True
YI-209i,False,False,False,False,False,1.372734546661377,-236.24034118652344,0.7012978792190552,-1,False
OP-630b,False,False,False,False,False,0.840901255607605,144.67242431640625,1.2021278142929077,-1,True
LS-231a,False,False,False,False,False,0.6870321035385132,702.1427612304688,1.982467532157898,-1,True
EX-389d,False,False,False,False,False,0.7431905269622803,-75.24502563476562,3.8692924976348877,-1,True
JS-952g,False,False,False,False,False,2.326716423034668,-174.62876892089844,0.7552499771118164,-1,False
XD-436d,False,False,False,False,False,1.2367417812347412,-130.11631774902344,6.866053581237793,-1,True
UP-972c,False,False,False,False,False,0.7858713865280151,-175.8975830078125,0.6516873240470886,-1,True
XG-287b,False,False,False,False,False,0.7351590394973755,-55.75518035888672,2.6807594299316406,-1,True
OE-462g,False,False,False,False,False,1.5723594427108765,-247.6656951904297,1.102498173713684,-1,False
YW-310a,False,False,False,False,False,0.9290161728858948,-151.01344299316406,8.499141693115234,-1,True
NJ-257b,False,False,False,False,False,0.5695575475692749,-41.311405181884766,1.3907480239868164,-1,True
EW-652e,False,False,False,False,False,1.3338584899902344,-175.3958282470703,152.99497985839844,-1,True
OP-630d,False,False,False,False,False,0.9708903431892395,-57.28664016723633,6.2544965744018555,-1,True
EX-326d,False,False,False,False,False,0.3011646568775177,-150.8271026611328,0.6269988417625427,-1,True
EX-389g,False,False,False,False,False,2.133462905883789,-147.72718811035156,0.523341715335846,-1,False
LS-231f,False,False,False,False,False,2.5474894046783447,-137.3306884765625,0.6869088411331177,-1,False
LS-763e,False,False,False,False,False,1.005432367324829,-85.03449249267578,0.9483278393745422,-1,False
LS-763d,False,False,False,False,False,1.3355472087860107,-70.20460510253906,72.6497802734375,-1,True
VI-291d,False,False,False,False,False,0.7527137994766235,-118.22147369384766,1.3320865631103516,-1,False
KW-950a,False,False,False,False,False,1.3977771997451782,-94.14338684082031,53.289981842041016,-1,True
RC-323b,False,False,False,False,False,0.18823781609535217,-57.5529670715332,0.07086124271154404,-1,True
RY-872a,False,False,False,False,False,0.20189368724822998,54.9122428894043,0.0008070304174907506,-1,True
IZ-816c,False,False,False,False,False,0.4198266863822937,-101.58003997802734,0.6280333399772644,-1,False
HY-784b,False,False,False,False,False,0.18953749537467957,-40.06144332885742,0.04711178317666054,-1,True
OF-375g,False,False,False,False,False,2.049118757247925,-175.26397705078125,1.5836998224258423,-1,False
XU-112g,False,False,False,False,False,2.1646039485931396,-212.49459838867188,1.1719173192977905,-1,False
KW-626a,False,True,False,False,False,1.0921406745910645,-4.288489818572998,15.476905822753906,-1,True
YI-209d,False,False,False,False,False,0.7788883447647095,-126.52760314941406,77.66268157958984,-1,True
ZV-759f,False,True,True,True,False,0.670349657535553,-160.5841522216797,1.7189356088638306,-1,False
TD-228c,False,True,True,True,False,1.0730226039886475,44.32417678833008,29.5100154876709,-1,True
XG-287f,False,False,False,False,False,1.2827070951461792,-177.7430877685547,1.683257818222046,-1,False
RC-323a,False,False,False,False,False,1.3502265214920044,-71.12206268310547,15.110895156860352,-1,True
FK-371a,False,False,False,False,False,1.0892267227172852,100.39842987060547,4.8630571365356445,-1,True
SO-245h,False,False,False,False,False,1.5578306913375854,-250.12477111816406,1.266896367073059,-1,False
OS-476c,False,False,False,False,False,1.040403127670288,-186.3394317626953,11.69476318359375,-1,True
WU-013b,False,False,False,False,False,0.4525413513183594,212.6043701171875,1.0723668336868286,-1,False
KW-950c,False,False,False,False,False,0.6850565671920776,-189.2986602783203,1.5168914794921875,-1,False
EX-326e,False,False,False,False,False,0.8211575150489807,-210.35211181640625,1.7085914611816406,-1,False
UP-972b,False,False,False,False,False,0.8923565149307251,-152.09886169433594,0.6362768411636353,-1,True
WU-882f,False,False,False,False,False,0.7967384457588196,-136.04823303222656,1.1004890203475952,-1,False
YW-310c,False,False,False,False,False,0.8897565007209778,-169.01612854003906,54.37260437011719,-1,True
OF-375e,False,False,False,False,False,1.6026731729507446,-126.4022216796875,42.562557220458984,-1,True
OT-680a,False,False,False,False,False,1.0377079248428345,292.4464416503906,4.653359413146973,-1,True
LS-231e,False,False,False,False,False,0.878852128982544,-89.8292007446289,0.7620629072189331,-1,False
IZ-816d,False,False,False,False,False,0.6663117408752441,-111.51785278320312,1.5421631336212158,-1,False
YA-646e,False,True,True,True,False,2.2364284992218018,-113.8936996459961,1.3981112241744995,-1,True
RV-854c,False,True,False,True,False,0.7586550116539001,39.7615852355957,15.929140090942383,-1,True
WX-918a,False,False,False,False,False,0.7287318706512451,348.3213195800781,0.000011304568033665419,-1,True
EX-740c,False,False,False,False,False,1.2535104751586914,-30.417491912841797,44.064876556396484,-1,True
EX-740d,False,False,False,False,False,0.625623345375061,-120.43605041503906,0.08600880205631256,-1,True
YP-278a,False,False,False,False,False,0.9835112690925598,-38.83025360107422,3.8857204914093018,-1,True
RY-872b,False,False,False,False,False,1.0227187871932983,97.22713470458984,4.521035194396973,-1,True
XG-287e,False,False,False,False,False,0.7294411063194275,-172.01583862304688,1.7800624370574951,-1,False
XG-452f,True,True,True,True,False,1.666212558746338,-48.095211029052734,1.6469309329986572,-1,False
OE-462f,False,False,False,False,False,2.0044949054718018,-227.2457733154297,0.7158104777336121,-1,False
GH-082b,False,True,False,True,False,0.3073578178882599,94.686279296875,0.0015879161655902863,-1,True
WC-803c,False,False,False,False,False,1.071353793144226,-61.98106002807617,8.165607452392578,-1,True
ZV-307h,False,True,True,True,False,2.4824907779693604,-190.84812927246094,1.6672239303588867,-1,False
XG-287i,False,False,False,False,False,1.3372282981872559,-237.7736358642578,32.40037536621094,-1,True
RC-323c,False,False,False,False,False,1.410806655883789,-80.89804077148438,0.000005000919372832868,-1,True
EW-604e,False,False,False,False,False,1.045454502105713,-168.605712890625,59.4083137512207,-1,True
LS-763a,False,False,False,False,False,0.4245315492153168,258.4333190917969,0.85868901014328,-1,True
WU-013c,False,False,False,False,False,0.23052062094211578,91.79996490478516,0.012770378962159157,-1,True
YP-278b,False,False,False,False,False,1.1981005668640137,-141.9650421142578,5.873050212860107,-1,True
XG-452c,False,False,False,False,False,0.763995885848999,390.2509460449219,6.996869087219238,-1,True
XU-112h,False,False,False,False,False,1.8042123317718506,-241.6232452392578,1.5331377983093262,-1,False
LS-763b,False,False,False,False,False,1.2923963069915771,181.2686004638672,47.79264831542969,-1,True
YP-278d,False,False,False,False,False,0.9946959018707275,-192.32180786132812,7.106847286224365,-1,True
KW-950d,False,False,False,False,False,2.216887950897217,-231.61465454101562,1.0773755311965942,-1,False
OE-462c,False,False,False,False,False,0.5265385508537292,-127.91988372802734,0.11396539956331253,-1,True
WC-702b,True,True,True,True,False,1.2337735891342163,72.4894027709961,1.7941093444824219,-1,True
SL-620d,False,False,False,False,False,0.8872261047363281,-84.76671600341797,6.745309352874756,-1,True
SL-620e,False,False,False,False,False,1.609836459159851,-124.39913177490234,55.473854064941406,-1,True
